State,Date,Year,Month Name,Petrol Price
Yobe,01/12/2022,2022,December,210
Yobe,01/01/2023,2023,January,215.2857143
Yobe,01/02/2023,2023,February,250
Yobe,01/03/2023,2023,March,202.5
Yobe,01/04/2023,2023,April,210
Yobe,01/05/2023,2023,May,216.3636364
Yobe,01/06/2023,2023,June,562.3076923
Yobe,01/07/2023,2023,July,624.2857143
Yobe,01/08/2023,2023,August,628.8888889
Yobe,01/09/2023,2023,September,629.2307692
Yobe,01/10/2023,2023,October,644.6153846
Yobe,01/11/2023,2023,November,639.2727273
Yobe,01/12/2023,2023,December,692.1818182
Yobe,01/01/2024,2024,January,675.5454545
Yobe,01/02/2024,2024,February,688.2
Yobe,01/03/2024,2024,March,749.0886286
Yobe,01/04/2024,2024,April,735
Zamfara,01/01/2016,2016,January,91.6
Zamfara,01/02/2016,2016,February,90
Zamfara,01/03/2016,2016,March,143.2
Zamfara,01/04/2016,2016,April,114.5
Zamfara,01/05/2016,2016,May,145
Zamfara,01/06/2016,2016,June,144.5
Zamfara,01/07/2016,2016,July,145
Zamfara,01/08/2016,2016,August,144.7
Zamfara,01/09/2016,2016,September,145.3
Zamfara,01/10/2016,2016,October,145.5
Zamfara,01/11/2016,2016,November,145.5
Zamfara,01/12/2016,2016,December,145.3
Zamfara,01/01/2017,2017,January,145.7
Zamfara,01/02/2017,2017,February,146.4347826
Zamfara,01/03/2017,2017,March,147
Zamfara,01/04/2017,2017,April,145.2941176
Zamfara,01/05/2017,2017,May,146.7647059
Zamfara,01/06/2017,2017,June,146.2857143
Zamfara,01/07/2017,2017,July,145.87
Zamfara,01/08/2017,2017,August,145.3684211
Zamfara,01/09/2017,2017,September,144.2380952
Zamfara,01/10/2017,2017,October,144.9444444
Zamfara,01/11/2017,2017,November,144.7
Zamfara,01/12/2017,2017,December,170
Zamfara,01/01/2018,2018,January,159.1176471
Zamfara,01/02/2018,2018,February,155
Zamfara,01/03/2018,2018,March,152.35
Zamfara,01/04/2018,2018,April,158.14
Zamfara,01/05/2018,2018,May,154.12
Zamfara,01/06/2018,2018,June,147.7222222
Zamfara,01/07/2018,2018,July,147.7222222
Zamfara,01/08/2018,2018,August,148.1363636
Zamfara,01/09/2018,2018,September,147.1
Zamfara,01/10/2018,2018,October,147.7222222
Zamfara,01/11/2018,2018,November,147.7222222
Zamfara,01/12/2018,2018,December,146.625
Zamfara,01/01/2019,2019,January,144.5625
Zamfara,01/02/2019,2019,February,145.5
Zamfara,01/03/2019,2019,March,144.39
Zamfara,01/04/2019,2019,April,144.4285714
Zamfara,01/05/2019,2019,May,144.4285714
Zamfara,01/06/2019,2019,June,144.4285714
Zamfara,01/07/2019,2019,July,144.4285714
Zamfara,01/08/2019,2019,August,144.33
Zamfara,01/09/2019,2019,September,144.9411765
Zamfara,01/10/2019,2019,October,144.3333333
Zamfara,01/11/2019,2019,November,145.7222222
Zamfara,01/12/2019,2019,December,144.5625
Zamfara,01/01/2020,2020,January,144.85
Zamfara,01/02/2020,2020,February,145.4761905
Zamfara,01/03/2020,2020,March,145.3529412
Zamfara,01/04/2020,2020,April,134.8823529
Zamfara,01/05/2020,2020,May,130.6428571
Zamfara,01/06/2020,2020,June,131.0333333
Zamfara,01/07/2020,2020,July,143.4615385
Zamfara,01/08/2020,2020,August,147.9
Zamfara,01/09/2020,2020,September,157.9
Zamfara,01/10/2020,2020,October,159.5454545
Zamfara,01/11/2020,2020,November,161.7333333
Zamfara,01/12/2020,2020,December,162.6111111
Zamfara,01/01/2021,2021,January,165
Zamfara,01/02/2021,2021,February,165
Zamfara,01/03/2021,2021,March,164.7692308
Zamfara,01/04/2021,2021,April,162.3076923
Zamfara,01/05/2021,2021,May,162.3076923
Zamfara,01/06/2021,2021,June,162.7222222
Zamfara,01/07/2021,2021,July,165.8888889
Zamfara,01/08/2021,2021,August,165
Zamfara,01/09/2021,2021,September,164.4615385
Zamfara,01/10/2021,2021,October,164.3333333
Zamfara,01/11/2021,2021,November,165.5
Zamfara,01/12/2021,2021,December,162.5
Zamfara,01/01/2022,2022,January,164.4117647
Zamfara,01/02/2022,2022,February,165.5333333
Zamfara,01/03/2022,2022,March,167.6923077
Zamfara,01/04/2022,2022,April,165.36
Zamfara,01/05/2022,2022,May,167
Zamfara,01/06/2022,2022,June,180.7272727
Zamfara,01/07/2022,2022,July,180.7272727
Zamfara,01/08/2022,2022,August,195
Zamfara,01/09/2022,2022,September,187.07
Zamfara,01/10/2022,2022,October,191.3076923
Zamfara,01/11/2022,2022,November,194.3636364
Zamfara,01/12/2022,2022,December,202.3571429
Zamfara,01/01/2023,2023,January,235.4285714
Zamfara,01/02/2023,2023,February,252.0833333
Zamfara,01/03/2023,2023,March,303.1818182
Zamfara,01/04/2023,2023,April,267.7272727
Zamfara,01/05/2023,2023,May,243.2727273
Zamfara,01/06/2023,2023,June,549.0909091
Zamfara,01/07/2023,2023,July,620
Zamfara,01/08/2023,2023,August,622.7272727
Zamfara,01/09/2023,2023,September,621.5714286
Zamfara,01/10/2023,2023,October,659.375
Zamfara,01/11/2023,2023,November,648
Zamfara,01/12/2023,2023,December,688.4615385
Zamfara,01/01/2024,2024,January,771.4285714
Zamfara,01/02/2024,2024,February,750.43
Zamfara,01/03/2024,2024,March,704.0909091
Zamfara,01/04/2024,2024,April,754.2857143
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
