State,Date,Year,Month Name,Diesel Price
Ogun,01/09/2017,2017,September,184
Ogun,01/10/2017,2017,October,195
Ogun,01/11/2017,2017,November,192.3
Ogun,01/12/2017,2017,December,199.5
Ogun,01/01/2018,2018,January,192.3076923
Ogun,01/02/2018,2018,February,190.625
Ogun,01/03/2018,2018,March,190.7142857
Ogun,01/04/2018,2018,April,193.5714286
Ogun,01/05/2018,2018,May,197.5333333
Ogun,01/06/2018,2018,June,200.3333333
Ogun,01/07/2018,2018,July,200.875
Ogun,01/08/2018,2018,August,216.6
Ogun,01/09/2018,2018,September,215.7777778
Ogun,01/10/2018,2018,October,208.75
Ogun,01/11/2018,2018,November,215.2727273
Ogun,01/12/2018,2018,December,214.7857143
Ogun,01/01/2019,2019,January,222.4666667
Ogun,01/02/2019,2019,February,221.4375
Ogun,01/03/2019,2019,March,225.8333333
Ogun,01/04/2019,2019,April,226.45
Ogun,01/05/2019,2019,May,215.3125
Ogun,01/06/2019,2019,June,217
Ogun,01/07/2019,2019,July,216.2857143
Ogun,01/08/2019,2019,August,226.07
Ogun,01/09/2019,2019,September,225.0625
Ogun,01/10/2019,2019,October,223.8888889
Ogun,01/11/2019,2019,November,233.7272727
Ogun,01/12/2019,2019,December,216.3571429
Ogun,01/01/2020,2020,January,218
Ogun,01/02/2020,2020,February,222.6666667
Ogun,01/03/2020,2020,March,221.9090909
Ogun,01/04/2020,2020,April,215.5
Ogun,01/05/2020,2020,May,211.1111111
Ogun,01/06/2020,2020,June,220.5545379
Ogun,01/07/2020,2020,July,219.0909091
Ogun,01/08/2020,2020,August,209.9
Ogun,01/09/2020,2020,September,200.4
Ogun,01/10/2020,2020,October,199.9
Ogun,01/11/2020,2020,November,205
Ogun,01/12/2020,2020,December,211.9230769
Ogun,01/01/2021,2021,January,210.7142857
Ogun,01/02/2021,2021,February,215.2352941
Ogun,01/03/2021,2021,March,227.9166667
Ogun,01/04/2021,2021,April,228.4285714
Ogun,01/05/2021,2021,May,233.8666667
Ogun,01/06/2021,2021,June,245.7142857
Ogun,01/07/2021,2021,July,246.2222222
Ogun,01/08/2021,2021,August,261.6666667
Ogun,01/09/2021,2021,September,266.5333333
Ogun,01/10/2021,2021,October,275.3571429
Ogun,01/11/2021,2021,November,285.5
Ogun,01/12/2021,2021,December,299.1538462
Ogun,01/01/2022,2022,January,304.2142857
Ogun,01/02/2022,2022,February,345
Ogun,01/03/2022,2022,March,512
Ogun,01/04/2022,2022,April,683.125
Ogun,01/05/2022,2022,May,687.8571429
Ogun,01/06/2022,2022,June,705.8333333
Ogun,01/07/2022,2022,July,773.5714286
Ogun,01/08/2022,2022,August,828.3333333
Ogun,01/09/2022,2022,September,829.6666667
Ogun,01/10/2022,2022,October,811.3333333
Ogun,01/11/2022,2022,November,828.1818182
Ogun,01/12/2022,2022,December,842.5
Ogun,01/12/2023,2023,December,1118
Ogun,01/01/2023,2023,January,1182.31
Ogun,01/02/2023,2023,February,1157.14
Ogun,01/03/2023,2023,March,1422.5
Ogun,01/04/2023,2023,April,1457
Ondo,01/06/2015,2015,June,155.3125
Ondo,01/07/2015,2015,July,143.4375
Ondo,01/08/2015,2015,August,153.1578947
Ondo,01/09/2015,2015,September,155.375
Ondo,01/10/2015,2015,October,154.6666667
Ondo,01/11/2015,2015,November,156.6666667
Ondo,01/12/2015,2015,December,152.1875
Ondo,01/01/2016,2016,January,156
Ondo,01/02/2016,2016,February,145.5555556
Ondo,01/03/2016,2016,March,138.5714286
Ondo,01/04/2016,2016,April,142.3684211
Ondo,01/05/2016,2016,May,150.3333333
Ondo,01/06/2016,2016,June,177.5
Ondo,01/07/2016,2016,July,206.25
Ondo,01/08/2016,2016,August,191.5789474
Ondo,01/09/2016,2016,September,185.6666667
Ondo,01/10/2016,2016,October,181.125
Ondo,01/11/2016,2016,November,201.5
Ondo,01/12/2016,2016,December,206.6666667
Ondo,01/01/2017,2017,January,223
Ondo,01/02/2017,2017,February,248.3333333
Ondo,01/03/2017,2017,March,254.375
Ondo,01/04/2017,2017,April,251.25
Ondo,01/05/2017,2017,May,228.4615385
Ondo,01/06/2017,2017,June,212.8125
Ondo,01/07/2017,2017,July,183.3333333
Ondo,01/08/2017,2017,August,182.8571429
Ondo,01/09/2017,2017,September,180
Ondo,01/10/2017,2017,October,206
Ondo,01/11/2017,2017,November,190.42
Ondo,01/12/2017,2017,December,199.55
Ondo,01/01/2018,2018,January,183.75
Ondo,01/02/2018,2018,February,190
Ondo,01/03/2018,2018,March,202.3333333
Ondo,01/04/2018,2018,April,194.2857143
Ondo,01/05/2018,2018,May,190.15
Ondo,01/06/2018,2018,June,194.0625
Ondo,01/07/2018,2018,July,195.3846154
Ondo,01/08/2018,2018,August,200.2777778
Ondo,01/09/2018,2018,September,217.3529412
Ondo,01/10/2018,2018,October,237.6923077
Ondo,01/11/2018,2018,November,214
Ondo,01/12/2018,2018,December,228.75
Ondo,01/01/2019,2019,January,224.375
Ondo,01/02/2019,2019,February,233
Ondo,01/03/2019,2019,March,234.5
Ondo,01/04/2019,2019,April,235.11
Ondo,01/05/2019,2019,May,227.5
Ondo,01/06/2019,2019,June,232.6923077
Ondo,01/07/2019,2019,July,225
Ondo,01/08/2019,2019,August,230.38
Ondo,01/09/2019,2019,September,224.1666667
Ondo,01/10/2019,2019,October,221.7857143
Ondo,01/11/2019,2019,November,218.6363636
Ondo,01/12/2019,2019,December,239.2307692
Ondo,01/01/2020,2020,January,230
Ondo,01/02/2020,2020,February,230
Ondo,01/03/2020,2020,March,240
Ondo,01/04/2020,2020,April,220.5555556
Ondo,01/05/2020,2020,May,213.5
Ondo,01/06/2020,2020,June,227.0316188
Ondo,01/07/2020,2020,July,222.0833333
Ondo,01/08/2020,2020,August,213.3333333
Ondo,01/09/2020,2020,September,218.6363636
Ondo,01/10/2020,2020,October,220.5
Ondo,01/11/2020,2020,November,220.5
Ondo,01/12/2020,2020,December,215.8
Ondo,01/01/2021,2021,January,223.8461538
Ondo,01/02/2021,2021,February,209.6923077
Ondo,01/03/2021,2021,March,221.9230769
Ondo,01/04/2021,2021,April,231.0714286
Ondo,01/05/2021,2021,May,245.7692308
Ondo,01/06/2021,2021,June,258.75
Ondo,01/07/2021,2021,July,248.0769231
Ondo,01/08/2021,2021,August,246.6666667
Ondo,01/09/2021,2021,September,249.5833333
Ondo,01/10/2021,2021,October,268.8888889
Ondo,01/11/2021,2021,November,271.6666667
Ondo,01/12/2021,2021,December,262.8461538
Ondo,01/01/2022,2022,January,313.9285714
Ondo,01/02/2022,2022,February,333.3333333
Ondo,01/03/2022,2022,March,622
Ondo,01/04/2022,2022,April,678.2142857
Ondo,01/05/2022,2022,May,702.7272727
Ondo,01/06/2022,2022,June,702
Ondo,01/07/2022,2022,July,842.1428571
Ondo,01/08/2022,2022,August,850
Ondo,01/09/2022,2022,September,859.2307692
Ondo,01/10/2022,2022,October,828.5714286
Ondo,01/11/2022,2022,November,834.1666667
Ondo,01/12/2022,2022,December,856.3636364
Ondo,01/12/2023,2023,December,1083.333333
Ondo,01/01/2023,2023,January,1172.51
Ondo,01/02/2023,2023,February,1173.08
Ondo,01/03/2023,2023,March,1271.11
Ondo,01/04/2023,2023,April,1383.33
Osun,01/06/2015,2015,June,127.1428571
Osun,01/07/2015,2015,July,145.3846154
Osun,01/08/2015,2015,August,129.5833333
Osun,01/09/2015,2015,September,134.3333333
Osun,01/10/2015,2015,October,137.4666667
Osun,01/11/2015,2015,November,158.0555556
Osun,01/12/2015,2015,December,154.1666667
Osun,01/01/2016,2016,January,150
Osun,01/02/2016,2016,February,141.1764706
Osun,01/03/2016,2016,March,132.6923077
Osun,01/04/2016,2016,April,126
Osun,01/05/2016,2016,May,129.1666667
Osun,01/06/2016,2016,June,181
Osun,01/07/2016,2016,July,206
Osun,01/08/2016,2016,August,203.5333333
Osun,01/09/2016,2016,September,192
Osun,01/10/2016,2016,October,191.35
Osun,01/11/2016,2016,November,197.9411765
Osun,01/12/2016,2016,December,203.5714286
Osun,01/01/2017,2017,January,255
Osun,01/02/2017,2017,February,220
Osun,01/03/2017,2017,March,242.5294118
Osun,01/04/2017,2017,April,218
Osun,01/05/2017,2017,May,206.4285714
Osun,01/06/2017,2017,June,192.5
Osun,01/07/2017,2017,July,185.7692308
Osun,01/08/2017,2017,August,170.3571429
Osun,01/09/2017,2017,September,183.4615385
Osun,01/10/2017,2017,October,217.5
Osun,01/11/2017,2017,November,200
Osun,01/12/2017,2017,December,198.5
Osun,01/01/2018,2018,January,199.6666667
Osun,01/02/2018,2018,February,199.2857143
Osun,01/03/2018,2018,March,198.3333333
Osun,01/04/2018,2018,April,196
Osun,01/05/2018,2018,May,215.8333333
Osun,01/06/2018,2018,June,212.2222222
Osun,01/07/2018,2018,July,207.7777778
Osun,01/08/2018,2018,August,209.8235294
Osun,01/09/2018,2018,September,220.1538462
Osun,01/10/2018,2018,October,230.5555556
Osun,01/11/2018,2018,November,240.6153846
Osun,01/12/2018,2018,December,225
Osun,01/01/2019,2019,January,230.625
Osun,01/02/2019,2019,February,237.1428571
Osun,01/03/2019,2019,March,240.2777778
Osun,01/04/2019,2019,April,245.55
Osun,01/05/2019,2019,May,230.2941176
Osun,01/06/2019,2019,June,231
Osun,01/07/2019,2019,July,237.6923077
Osun,01/08/2019,2019,August,226.9
Osun,01/09/2019,2019,September,232.0833333
Osun,01/10/2019,2019,October,231.6666667
Osun,01/11/2019,2019,November,221.4285714
Osun,01/12/2019,2019,December,227.5
Osun,01/01/2020,2020,January,229.6428571
Osun,01/02/2020,2020,February,233.6363636
Osun,01/03/2020,2020,March,220.4545455
Osun,01/04/2020,2020,April,229.2307692
Osun,01/05/2020,2020,May,220
Osun,01/06/2020,2020,June,228.375415
Osun,01/07/2020,2020,July,228.1580504
Osun,01/08/2020,2020,August,224.0909091
Osun,01/09/2020,2020,September,212.3636364
Osun,01/10/2020,2020,October,210.5454545
Osun,01/11/2020,2020,November,192.6666667
Osun,01/12/2020,2020,December,201.0909091
Osun,01/01/2021,2021,January,194.6
Osun,01/02/2021,2021,February,206.5
Osun,01/03/2021,2021,March,224
Osun,01/04/2021,2021,April,240.6153846
Osun,01/05/2021,2021,May,239.0909091
Osun,01/06/2021,2021,June,240.9090909
Osun,01/07/2021,2021,July,249.5833333
Osun,01/08/2021,2021,August,258.3333333
Osun,01/09/2021,2021,September,255.2727273
Osun,01/10/2021,2021,October,260.2222222
Osun,01/11/2021,2021,November,318.3076923
Osun,01/12/2021,2021,December,306.3
Osun,01/01/2022,2022,January,328.8888889
Osun,01/02/2022,2022,February,337
Osun,01/03/2022,2022,March,607.7777778
Osun,01/04/2022,2022,April,707
Osun,01/05/2022,2022,May,716
Osun,01/06/2022,2022,June,740
Osun,01/07/2022,2022,July,816.6666667
Osun,01/08/2022,2022,August,823.5714286
Osun,01/09/2022,2022,September,835.4545455
Osun,01/10/2022,2022,October,828
Osun,01/11/2022,2022,November,830.0091667
Osun,01/12/2022,2022,December,842.5
Osun,01/12/2023,2023,December,1136.363636
Osun,01/01/2023,2023,January,1174.94
Osun,01/02/2023,2023,February,1164.29
Osun,01/03/2023,2023,March,1291.67
Osun,01/04/2023,2023,April,1375
Oyo,01/06/2015,2015,June,130.9444444
Oyo,01/07/2015,2015,July,129.5294118
Oyo,01/08/2015,2015,August,132.1052632
Oyo,01/09/2015,2015,September,141.0526316
Oyo,01/10/2015,2015,October,142.5
Oyo,01/11/2015,2015,November,156.6428571
Oyo,01/12/2015,2015,December,228.3333333
Oyo,01/01/2016,2016,January,148.4375
Oyo,01/02/2016,2016,February,139.8333333
Oyo,01/03/2016,2016,March,134.5
Oyo,01/04/2016,2016,April,130.6666667
Oyo,01/05/2016,2016,May,140
Oyo,01/06/2016,2016,June,181.0526316
Oyo,01/07/2016,2016,July,207.5
Oyo,01/08/2016,2016,August,197.8947368
Oyo,01/09/2016,2016,September,194.4444444
Oyo,01/10/2016,2016,October,188.0625
Oyo,01/11/2016,2016,November,197.3888889
Oyo,01/12/2016,2016,December,203.5294118
Oyo,01/01/2017,2017,January,220
Oyo,01/02/2017,2017,February,226.6666667
Oyo,01/03/2017,2017,March,242.1875
Oyo,01/04/2017,2017,April,230.7619048
Oyo,01/05/2017,2017,May,207.1428571
Oyo,01/06/2017,2017,June,202.1052632
Oyo,01/07/2017,2017,July,168.6666667
Oyo,01/08/2017,2017,August,178.2
Oyo,01/09/2017,2017,September,187.9411765
Oyo,01/10/2017,2017,October,212.5
Oyo,01/11/2017,2017,November,192.14
Oyo,01/12/2017,2017,December,194.21875
Oyo,01/01/2018,2018,January,205.3333333
Oyo,01/02/2018,2018,February,197.75
Oyo,01/03/2018,2018,March,207.9411765
Oyo,01/04/2018,2018,April,191.2777778
Oyo,01/05/2018,2018,May,202.3333333
Oyo,01/06/2018,2018,June,200.7272727
Oyo,01/07/2018,2018,July,200.5882353
Oyo,01/08/2018,2018,August,205.25
Oyo,01/09/2018,2018,September,220
Oyo,01/10/2018,2018,October,231.3157895
Oyo,01/11/2018,2018,November,231.1666667
Oyo,01/12/2018,2018,December,226.5
Oyo,01/01/2019,2019,January,232.1428571
Oyo,01/02/2019,2019,February,231.75
Oyo,01/03/2019,2019,March,228.8235294
Oyo,01/04/2019,2019,April,229.78
Oyo,01/05/2019,2019,May,228.8095238
Oyo,01/06/2019,2019,June,226.6666667
Oyo,01/07/2019,2019,July,227.1052632
Oyo,01/08/2019,2019,August,221
Oyo,01/09/2019,2019,September,223.8
Oyo,01/10/2019,2019,October,215.7391304
Oyo,01/11/2019,2019,November,222
Oyo,01/12/2019,2019,December,220
Oyo,01/01/2020,2020,January,230.5
Oyo,01/02/2020,2020,February,223.4090909
Oyo,01/03/2020,2020,March,225.4
Oyo,01/04/2020,2020,April,213
Oyo,01/05/2020,2020,May,215.5263158
Oyo,01/06/2020,2020,June,221.9549229
Oyo,01/07/2020,2020,July,217.8125
Oyo,01/08/2020,2020,August,221.2756571
Oyo,01/09/2020,2020,September,219.1219278
Oyo,01/10/2020,2020,October,198.5333333
Oyo,01/11/2020,2020,November,197.5714286
Oyo,01/12/2020,2020,December,202.1875
Oyo,01/01/2021,2021,January,208.2941176
Oyo,01/02/2021,2021,February,220
Oyo,01/03/2021,2021,March,239.0625
Oyo,01/04/2021,2021,April,244.2857143
Oyo,01/05/2021,2021,May,243.8888889
Oyo,01/06/2021,2021,June,254.7058824
Oyo,01/07/2021,2021,July,264.7222222
Oyo,01/08/2021,2021,August,284.5882353
Oyo,01/09/2021,2021,September,267.5625
Oyo,01/10/2021,2021,October,273.1333333
Oyo,01/11/2021,2021,November,293.3333333
Oyo,01/12/2021,2021,December,326.25
Oyo,01/01/2022,2022,January,328.75
Oyo,01/02/2022,2022,February,372.3846154
Oyo,01/03/2022,2022,March,632
Oyo,01/04/2022,2022,April,704
Oyo,01/05/2022,2022,May,707.3333333
Oyo,01/06/2022,2022,June,726
Oyo,01/07/2022,2022,July,860
Oyo,01/08/2022,2022,August,835.8823529
Oyo,01/09/2022,2022,September,813.5294118
Oyo,01/10/2022,2022,October,838.75
Oyo,01/11/2022,2022,November,843.8461538
Oyo,01/12/2022,2022,December,837.6190476
Oyo,01/12/2023,2023,December,1102.5
Oyo,01/01/2023,2023,January,1173.62
Oyo,01/02/2023,2023,February,1153.13
Oyo,01/03/2023,2023,March,1253.24
Oyo,01/04/2023,2023,April,1405
Plateau,01/06/2015,2015,June,150
Plateau,01/07/2015,2015,July,140
Plateau,01/08/2015,2015,August,142
Plateau,01/09/2015,2015,September,138.5714286
Plateau,01/10/2015,2015,October,146.25
Plateau,01/11/2015,2015,November,149.2
Plateau,01/12/2015,2015,December,141.25
Plateau,01/01/2016,2016,January,152.5
Plateau,01/02/2016,2016,February,138
Plateau,01/03/2016,2016,March,134
Plateau,01/04/2016,2016,April,175.8
Plateau,01/05/2016,2016,May,150
Plateau,01/06/2016,2016,June,181.875
Plateau,01/07/2016,2016,July,201.25
Plateau,01/08/2016,2016,August,197.7142857
Plateau,01/09/2016,2016,September,203.3333333
Plateau,01/10/2016,2016,October,178.125
Plateau,01/11/2016,2016,November,190
Plateau,01/12/2016,2016,December,182.5
Plateau,01/01/2017,2017,January,219
Plateau,01/02/2017,2017,February,245
Plateau,01/03/2017,2017,March,209.1666667
Plateau,01/04/2017,2017,April,228.75
Plateau,01/05/2017,2017,May,223.125
Plateau,01/06/2017,2017,June,202.5
Plateau,01/07/2017,2017,July,206.1111111
Plateau,01/08/2017,2017,August,206.5
Plateau,01/09/2017,2017,September,176.6666667
Plateau,01/10/2017,2017,October,195
Plateau,01/11/2017,2017,November,202.72
Plateau,01/12/2017,2017,December,184.375
Plateau,01/01/2018,2018,January,200.5555556
Plateau,01/02/2018,2018,February,204.5555556
Plateau,01/03/2018,2018,March,200
Plateau,01/04/2018,2018,April,202.7777778
Plateau,01/05/2018,2018,May,215
Plateau,01/06/2018,2018,June,204.4444444
Plateau,01/07/2018,2018,July,200
Plateau,01/08/2018,2018,August,207.5454545
Plateau,01/09/2018,2018,September,203.3333333
Plateau,01/10/2018,2018,October,203.9285714
Plateau,01/11/2018,2018,November,207.2222222
Plateau,01/12/2018,2018,December,209
Plateau,01/01/2019,2019,January,219.3333333
Plateau,01/02/2019,2019,February,207.5
Plateau,01/03/2019,2019,March,217
Plateau,01/04/2019,2019,April,219.11
Plateau,01/05/2019,2019,May,217.5
Plateau,01/06/2019,2019,June,183.3333333
Plateau,01/07/2019,2019,July,202
Plateau,01/08/2019,2019,August,220
Plateau,01/09/2019,2019,September,229
Plateau,01/10/2019,2019,October,218
Plateau,01/11/2019,2019,November,225
Plateau,01/12/2019,2019,December,237.5
Plateau,01/01/2020,2020,January,230
Plateau,01/02/2020,2020,February,207.5
Plateau,01/03/2020,2020,March,228.5714286
Plateau,01/04/2020,2020,April,235
Plateau,01/05/2020,2020,May,213.5
Plateau,01/06/2020,2020,June,214.2857143
Plateau,01/07/2020,2020,July,212.5
Plateau,01/08/2020,2020,August,205.8333333
Plateau,01/09/2020,2020,September,220
Plateau,01/10/2020,2020,October,201.8333333
Plateau,01/11/2020,2020,November,235
Plateau,01/12/2020,2020,December,233.75
Plateau,01/01/2021,2021,January,227.1428571
Plateau,01/02/2021,2021,February,208.5714286
Plateau,01/03/2021,2021,March,207.5
Plateau,01/04/2021,2021,April,226
Plateau,01/05/2021,2021,May,238.3333333
Plateau,01/06/2021,2021,June,218.9007983
Plateau,01/07/2021,2021,July,230
Plateau,01/08/2021,2021,August,258
Plateau,01/09/2021,2021,September,250
Plateau,01/10/2021,2021,October,247.3444596
Plateau,01/11/2021,2021,November,272.5
Plateau,01/12/2021,2021,December,296
Plateau,01/01/2022,2022,January,321.25
Plateau,01/02/2022,2022,February,355.4
Plateau,01/03/2022,2022,March,500
Plateau,01/04/2022,2022,April,687.5
Plateau,01/05/2022,2022,May,690
Plateau,01/06/2022,2022,June,736
Plateau,01/07/2022,2022,July,866
Plateau,01/08/2022,2022,August,827.5
Plateau,01/09/2022,2022,September,832.5
Plateau,01/10/2022,2022,October,856.25
Plateau,01/11/2022,2022,November,865
Plateau,01/12/2022,2022,December,841.6666667
Plateau,01/12/2023,2023,December,1068.571429
Plateau,01/01/2023,2023,January,1226.69
Plateau,01/02/2023,2023,February,1162
Plateau,01/03/2023,2023,March,1067.25
Plateau,01/04/2023,2023,April,1293
Rivers,01/06/2015,2015,June,165.5555556
Rivers,01/07/2015,2015,July,150
Rivers,01/08/2015,2015,August,158.3333333
Rivers,01/09/2015,2015,September,150
Rivers,01/10/2015,2015,October,178.75
Rivers,01/11/2015,2015,November,164.5388967
Rivers,01/12/2015,2015,December,158.1818182
Rivers,01/01/2016,2016,January,155.1428571
Rivers,01/02/2016,2016,February,160
Rivers,01/03/2016,2016,March,153.3333333
Rivers,01/04/2016,2016,April,161.6666667
Rivers,01/05/2016,2016,May,160
Rivers,01/06/2016,2016,June,191.1111111
Rivers,01/07/2016,2016,July,200
Rivers,01/08/2016,2016,August,194.4
Rivers,01/09/2016,2016,September,186.6666667
Rivers,01/10/2016,2016,October,183.8125
Rivers,01/11/2016,2016,November,220
Rivers,01/12/2016,2016,December,210
Rivers,01/01/2017,2017,January,241.7058824
Rivers,01/02/2017,2017,February,250
Rivers,01/03/2017,2017,March,212.1428571
Rivers,01/04/2017,2017,April,210
Rivers,01/05/2017,2017,May,210.7142857
Rivers,01/06/2017,2017,June,211.1538462
Rivers,01/07/2017,2017,July,213.0555556
Rivers,01/08/2017,2017,August,193.2142857
Rivers,01/09/2017,2017,September,190
Rivers,01/10/2017,2017,October,195.6666667
Rivers,01/11/2017,2017,November,200.9
Rivers,01/12/2017,2017,December,195
Rivers,01/01/2018,2018,January,212.1428571
Rivers,01/02/2018,2018,February,217.1875
Rivers,01/03/2018,2018,March,203
Rivers,01/04/2018,2018,April,204.2307692
Rivers,01/05/2018,2018,May,199.3333333
Rivers,01/06/2018,2018,June,198.5294118
Rivers,01/07/2018,2018,July,194.8125
Rivers,01/08/2018,2018,August,200.0625
Rivers,01/09/2018,2018,September,190
Rivers,01/10/2018,2018,October,206.25
Rivers,01/11/2018,2018,November,212.6666667
Rivers,01/12/2018,2018,December,219.7058824
Rivers,01/01/2019,2019,January,201.8571429
Rivers,01/02/2019,2019,February,211.1764706
Rivers,01/03/2019,2019,March,218
Rivers,01/04/2019,2019,April,218
Rivers,01/05/2019,2019,May,212.5625
Rivers,01/06/2019,2019,June,218
Rivers,01/07/2019,2019,July,204.0625
Rivers,01/08/2019,2019,August,214.28
Rivers,01/09/2019,2019,September,208
Rivers,01/10/2019,2019,October,214.4444444
Rivers,01/11/2019,2019,November,208.8125
Rivers,01/12/2019,2019,December,203.8125
Rivers,01/01/2020,2020,January,205.3125
Rivers,01/02/2020,2020,February,201.8214286
Rivers,01/03/2020,2020,March,206.7647059
Rivers,01/04/2020,2020,April,209.5868754
Rivers,01/05/2020,2020,May,208.9006135
Rivers,01/06/2020,2020,June,208.598319
Rivers,01/07/2020,2020,July,204.0625
Rivers,01/08/2020,2020,August,197.0666667
Rivers,01/09/2020,2020,September,203.5882353
Rivers,01/10/2020,2020,October,205.3125
Rivers,01/11/2020,2020,November,215.4117647
Rivers,01/12/2020,2020,December,205.4666667
Rivers,01/01/2021,2021,January,209.7058824
Rivers,01/02/2021,2021,February,211.3684211
Rivers,01/03/2021,2021,March,211.25
Rivers,01/04/2021,2021,April,220.1428571
Rivers,01/05/2021,2021,May,223.2352941
Rivers,01/06/2021,2021,June,228.5294118
Rivers,01/07/2021,2021,July,237.4117647
Rivers,01/08/2021,2021,August,247.625
Rivers,01/09/2021,2021,September,246
Rivers,01/10/2021,2021,October,259.25
Rivers,01/11/2021,2021,November,282.7619048
Rivers,01/12/2021,2021,December,301.5333333
Rivers,01/01/2022,2022,January,306.4375
Rivers,01/02/2022,2022,February,328.4
Rivers,01/03/2022,2022,March,615
Rivers,01/04/2022,2022,April,685.7142857
Rivers,01/05/2022,2022,May,699.75
Rivers,01/06/2022,2022,June,726.6666667
Rivers,01/07/2022,2022,July,748
Rivers,01/08/2022,2022,August,733.3333333
Rivers,01/09/2022,2022,September,780.6666667
Rivers,01/10/2022,2022,October,775.8235294
Rivers,01/11/2022,2022,November,781.25
Rivers,01/12/2022,2022,December,810
Rivers,01/12/2023,2023,December,897.8571429
Rivers,01/01/2023,2023,January,1008.89
Rivers,01/02/2023,2023,February,1250
Rivers,01/03/2023,2023,March,1221.86
Rivers,01/04/2023,2023,April,1344.44
Sokoto,01/06/2015,2015,June,145
Sokoto,01/07/2015,2015,July,147.3041892
Sokoto,01/08/2015,2015,August,139
Sokoto,01/09/2015,2015,September,157.5
Sokoto,01/10/2015,2015,October,148.3333333
Sokoto,01/11/2015,2015,November,153.75
Sokoto,01/12/2015,2015,December,158.3333333
Sokoto,01/01/2016,2016,January,223.125
Sokoto,01/02/2016,2016,February,132.5
Sokoto,01/03/2016,2016,March,146
Sokoto,01/04/2016,2016,April,150
Sokoto,01/05/2016,2016,May,143.3333333
Sokoto,01/06/2016,2016,June,180
Sokoto,01/07/2016,2016,July,203
Sokoto,01/08/2016,2016,August,188.6666667
Sokoto,01/09/2016,2016,September,180.5555556
Sokoto,01/10/2016,2016,October,187.1428571
Sokoto,01/11/2016,2016,November,195
Sokoto,01/12/2016,2016,December,187.5
Sokoto,01/01/2017,2017,January,239.1666667
Sokoto,01/02/2017,2017,February,248.3333333
Sokoto,01/03/2017,2017,March,248.3333333
Sokoto,01/04/2017,2017,April,250
Sokoto,01/05/2017,2017,May,255.7142857
Sokoto,01/06/2017,2017,June,227.1428571
Sokoto,01/07/2017,2017,July,222.8571429
Sokoto,01/08/2017,2017,August,227.8571429
Sokoto,01/09/2017,2017,September,180
Sokoto,01/10/2017,2017,October,190.7142857
Sokoto,01/11/2017,2017,November,216.66
Sokoto,01/12/2017,2017,December,222
Sokoto,01/01/2018,2018,January,256
Sokoto,01/02/2018,2018,February,264
Sokoto,01/03/2018,2018,March,249.2857143
Sokoto,01/04/2018,2018,April,224
Sokoto,01/05/2018,2018,May,222.8571429
Sokoto,01/06/2018,2018,June,226.25
Sokoto,01/07/2018,2018,July,222
Sokoto,01/08/2018,2018,August,228.3333333
Sokoto,01/09/2018,2018,September,228.3333333
Sokoto,01/10/2018,2018,October,251.25
Sokoto,01/11/2018,2018,November,236.25
Sokoto,01/12/2018,2018,December,236
Sokoto,01/01/2019,2019,January,236
Sokoto,01/02/2019,2019,February,233.125
Sokoto,01/03/2019,2019,March,230
Sokoto,01/04/2019,2019,April,231.55
Sokoto,01/05/2019,2019,May,235.7142857
Sokoto,01/06/2019,2019,June,235.7142857
Sokoto,01/07/2019,2019,July,235.7142857
Sokoto,01/08/2019,2019,August,235.71
Sokoto,01/09/2019,2019,September,232.875
Sokoto,01/10/2019,2019,October,235.7142857
Sokoto,01/11/2019,2019,November,236.25
Sokoto,01/12/2019,2019,December,236
Sokoto,01/01/2020,2020,January,235
Sokoto,01/02/2020,2020,February,234.4389695
Sokoto,01/03/2020,2020,March,239.2857143
Sokoto,01/04/2020,2020,April,249.2857143
Sokoto,01/05/2020,2020,May,239.1666667
Sokoto,01/06/2020,2020,June,235
Sokoto,01/07/2020,2020,July,235.3
Sokoto,01/08/2020,2020,August,236.8711744
Sokoto,01/09/2020,2020,September,237.0648997
Sokoto,01/10/2020,2020,October,232.5
Sokoto,01/11/2020,2020,November,228.75
Sokoto,01/12/2020,2020,December,233.3333333
Sokoto,01/01/2021,2021,January,220
Sokoto,01/02/2021,2021,February,210
Sokoto,01/03/2021,2021,March,235
Sokoto,01/04/2021,2021,April,247.5
Sokoto,01/05/2021,2021,May,259.2857143
Sokoto,01/06/2021,2021,June,241.4285714
Sokoto,01/07/2021,2021,July,250
Sokoto,01/08/2021,2021,August,266.25
Sokoto,01/09/2021,2021,September,231.1818182
Sokoto,01/10/2021,2021,October,235.3
Sokoto,01/11/2021,2021,November,235.3
Sokoto,01/12/2021,2021,December,235.3
Sokoto,01/01/2022,2022,January,225.7272727
Sokoto,01/02/2022,2022,February,250.7272727
Sokoto,01/03/2022,2022,March,450
Sokoto,01/04/2022,2022,April,700
Sokoto,01/05/2022,2022,May,701
Sokoto,01/06/2022,2022,June,760
Sokoto,01/07/2022,2022,July,791.6666667
Sokoto,01/08/2022,2022,August,790.6666667
Sokoto,01/09/2022,2022,September,775
Sokoto,01/10/2022,2022,October,795
Sokoto,01/11/2022,2022,November,802
Sokoto,01/12/2022,2022,December,803
Sokoto,01/12/2023,2023,December,1300
Sokoto,01/01/2023,2023,January,1125
Sokoto,01/02/2023,2023,February,1383.33
Sokoto,01/03/2023,2023,March,1200
Sokoto,01/04/2023,2023,April,1400
Taraba,01/06/2015,2015,June,191.6666667
Taraba,01/07/2015,2015,July,160
